zone_id,algorithm,route_id,vehicle_type,route_load,capacity_utilization,route_length,fixed_cost
Z092,VNS,13,small,107.279545954904,0.107279545954904,6,0
Z092,VNS,14,small,12.322813962654,0.012322813962653998,2,0
Z062,CW,0,large,4774.46441276755,0.95489288255351,106,0
Z062,SA,0,medium,2500.0,0.8333333333333334,1,0
Z062,SA,1,small,953.96,0.95396,3,0
Z062,SA,2,medium,1320.5044127675505,0.4401681375891835,102,0
Z062,TS,0,small,7.92216621104552,0.007922166211045521,1,0
Z062,TS,1,small,2.10516301441346,0.0021051630144134597,1,0
Z062,TS,2,small,19.9037751858303,0.019903775185830298,1,0
Z062,TS,3,small,570.0,0.57,1,0
Z062,TS,4,small,96.0,0.096,1,0
Z062,TS,5,small,36.0057043863854,0.0360057043863854,1,0
Z062,TS,6,small,6.12035864730641,0.00612035864730641,1,0
Z062,TS,7,small,7.16270595377057,0.00716270595377057,1,0
Z062,TS,8,small,5.53756523378869,0.005537565233788689,1,0
Z062,TS,9,small,2.3558822284607,0.0023558822284607,1,0
Z062,TS,10,small,4.4718772872369,0.0044718772872369,1,0
Z062,TS,11,small,2.04178121834464,0.00204178121834464,1,0
Z062,TS,12,small,6.42420657733652,0.00642420657733652,1,0
Z062,TS,13,small,6.73899205796734,0.00673899205796734,1,0
Z062,TS,14,small,3.31086704829068,0.00331086704829068,1,0
Z062,TS,15,small,16.1624258300922,0.0161624258300922,1,0
Z062,TS,16,small,3.27732108825373,0.00327732108825373,1,0
Z062,TS,17,small,8.5852599447896,0.0085852599447896,1,0
Z062,TS,18,small,9.29909764964587,0.00929909764964587,1,0
Z062,TS,19,small,13.0082738378102,0.0130082738378102,1,0
Z062,TS,20,small,2.91853825692037,0.00291853825692037,1,0
Z062,TS,21,small,2.95233651740519,0.00295233651740519,1,0
Z062,TS,22,small,3.16423576164457,0.0031642357616445704,1,0
Z062,TS,23,small,13.4988110813546,0.0134988110813546,1,0
Z062,TS,24,small,7.6407098387461,0.0076407098387461,1,0
Z062,TS,25,small,17.1342979719558,0.0171342979719558,1,0
Z062,TS,26,small,11.2967899631748,0.0112967899631748,1,0
Z062,TS,27,small,7.44694368562229,0.00744694368562229,1,0
Z062,TS,28,small,3.66961238939932,0.00366961238939932,1,0
Z062,TS,29,small,2.99924939675616,0.0029992493967561603,1,0
Z062,TS,30,small,2.44502195324547,0.00244502195324547,1,0
Z062,TS,31,small,39.4597813552876,0.039459781355287604,1,0
Z062,TS,32,small,13.0658905227174,0.013065890522717399,1,0
Z062,TS,33,small,36.0431552183218,0.0360431552183218,1,0
Z062,TS,34,small,18.0,0.018,1,0
Z062,TS,35,small,4.72771495898565,0.00472771495898565,1,0
Z062,TS,36,small,17.3722959623521,0.0173722959623521,1,0
Z062,TS,37,small,12.2330222140091,0.0122330222140091,1,0
Z062,TS,38,small,10.4869810613652,0.010486981061365199,1,0
Z062,TS,39,small,27.0799918710578,0.0270799918710578,1,0
Z062,TS,40,small,23.7811229664476,0.0237811229664476,1,0
Z062,TS,41,small,5.16023464368376,0.00516023464368376,1,0
Z062,TS,42,small,4.75796418016204,0.004757964180162041,1,0
